osm_type,osm_id,name,amenity,cuisine,addr:street,addr:housenumber,addr:postcode,addr:city,phone,website,opening_hours,operator,lat,lon,all_tags,contact:phone,contact:website,contact:email,description,internet_access,wifi,wheelchair,outdoor_seating,indoor_seating,smoking,smoking:outside,toilets,toilets:wheelchair,changing_table,highchair,air_conditioning,dog,reservations,max_seats,takeaway,delivery,drive_through,self_service,payment:cash,payment:cards,payment:debit_cards,payment:credit_cards,payment:contactless,payment:mastercard,payment:visa,payment:american_express,payment:google_pay,payment:apple_pay,payment:blik,payment:mobile_phone,diet:vegetarian,vegetarian,diet:vegan,vegan,diet:gluten_free,gluten_free,contact:facebook,contact:instagram,contact:twitter,contact:youtube,contact:tripadvisor,contact:booking,text_chunk
node,11958025118,Joayo K-Food,restaurant,korean,,,,,,,,,51.7744276,19.4553734,"{""amenity"": ""restaurant"", ""cuisine"": ""korean"", ""name"": ""Joayo K-Food""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joayo K-Food — restaurant Kuchnia: korean. Współrzędne: 51.774428, 19.455373. OSM: https://www.openstreetmap.org/node/11958025118."
node,11980340890,Anatewka,restaurant,jewish,,,,,,,,,51.7703647,19.45476,"{""amenity"": ""restaurant"", ""cuisine"": ""jewish"", ""name"": ""Anatewka""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anatewka — restaurant Kuchnia: jewish. Współrzędne: 51.770365, 19.454760. OSM: https://www.openstreetmap.org/node/11980340890."
node,12000805502,Cynamonowe Love,cafe,coffee_shop;sandwich;ice_cream;juice;dessert;salad;waffle,Piotrkowska,276a,90-361,Łódź,,,Mo-Fr 09:00-18:00; Sa-Su 10:00-17:00,,51.7468069,19.4623133,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""276a"", ""addr:postcode"": ""90-361"", ""addr:street"": ""Piotrkowska"", ""amenity"": ""cafe"", ""contact:facebook"": ""https://www.facebook.com/profile.php?id=61553992685823"", ""contact:instagram"": ""https://www.instagram.com/cynamonowe_love_"", ""contact:tiktok"": ""https://www.tiktok.com/@cynamonowe_love"", ""cuisine"": ""coffee_shop;sandwich;ice_cream;juice;dessert;salad;waffle"", ""email"": ""cynamonowe_love@wp.pl"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""internet_access:ssid"": ""CYNAMONOWE_LOVE"", ""level"": ""0"", ""name"": ""Cynamonowe Love"", ""opening_hours"": ""Mo-Fr 09:00-18:00; Sa-Su 10:00-17:00"", ""outdoor_seating"": ""yes"", ""reservation"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""limited""}",,,cynamonowe_love@wp.pl,,wlan,,limited,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=61553992685823,https://www.instagram.com/cynamonowe_love_,,,,,"Cynamonowe Love — cafe Kuchnia: coffee_shop, sandwich, ice_cream, juice, dessert, salad, waffle, coffee_shop;sandwich;ice_cream;juice;dessert;salad;waffle. Adres: Piotrkowska 276a, 90-361, Łódź. Godziny otwarcia: Mo-Fr 09:00-18:00; Sa-Su 10:00-17:00. Social media i dodatkowe profile: Facebook: https://www.facebook.com/profile.php?id=61553992685823; Instagram: https://www.instagram.com/cynamonowe_love_. Udogodnienia: Dostęp dla wózków: limited; Miejsca na zewnątrz: yes; Internet: wlan; Toalety: yes. Współrzędne: 51.746807, 19.462313. OSM: https://www.openstreetmap.org/node/12000805502. Dodatkowe tagi: contact:tiktok: https://www.tiktok.com/@cynamonowe_love; email: cynamonowe_love@wp.pl; internet_access:fee: customers; internet_access:ssid: CYNAMONOWE_LOVE; level: 0; reservation: yes."
node,12037527539,Luisse Cafe,cafe,,,,,,,https://luisse.pl/cafe-luisse/,,,51.7784019,19.4522248,"{""amenity"": ""cafe"", ""name"": ""Luisse Cafe"", ""outdoor_seating"": ""yes"", ""website"": ""https://luisse.pl/cafe-luisse/""}",,https://luisse.pl/cafe-luisse/,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luisse Cafe — cafe Strona: https://luisse.pl/cafe-luisse/. Udogodnienia: Miejsca na zewnątrz: yes. Współrzędne: 51.778402, 19.452225. OSM: https://www.openstreetmap.org/node/12037527539."
node,12043520196,Ba Mien,restaurant,asian,,,,,,,,,51.757646,19.5342278,"{""amenity"": ""restaurant"", ""cuisine"": ""asian"", ""name"": ""Ba Mien""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ba Mien — restaurant Kuchnia: asian. Współrzędne: 51.757646, 19.534228. OSM: https://www.openstreetmap.org/node/12043520196."
node,12060796941,Smak,cafe,,6 Sierpnia,29,,,,,Mo-Fr 08:00-19:00; Sa-Su 08:00-18:00,,51.7685206,19.447391,"{""addr:housenumber"": ""29"", ""addr:street"": ""6 Sierpnia"", ""amenity"": ""cafe"", ""check_date"": ""2024-07-18"", ""name"": ""Smak"", ""opening_hours"": ""Mo-Fr 08:00-19:00; Sa-Su 08:00-18:00"", ""wheelchair"": ""no""}",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Smak — cafe Adres: 6 Sierpnia 29. Godziny otwarcia: Mo-Fr 08:00-19:00; Sa-Su 08:00-18:00. Udogodnienia: Dostęp dla wózków: no. Współrzędne: 51.768521, 19.447391. OSM: https://www.openstreetmap.org/node/12060796941. Dodatkowe tagi: check_date: 2024-07-18."
node,12061110897,Congresowa,restaurant,,,,,,,,,,51.7509983,19.4503615,"{""amenity"": ""restaurant"", ""check_date:opening_hours"": ""2024-07-20"", ""name"": ""Congresowa"", ""opening_hours:signed"": ""no""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Congresowa — restaurant Współrzędne: 51.750998, 19.450361. OSM: https://www.openstreetmap.org/node/12061110897. Dodatkowe tagi: check_date:opening_hours: 2024-07-20; opening_hours:signed: no."
node,12061250667,Sushi Kushi & Ramen Shop,restaurant,ramen;sushi;japanese;asian,Franklina Delano Roosevelta,7,,,+48 780 017 779,https://www.sushikushi.com/lodz-srodmiescie,"Mo-Th 12:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-22:00",,51.760647,19.4601007,"{""addr:housenumber"": ""7"", ""addr:street"": ""Franklina Delano Roosevelta"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""check_date"": ""2025-06-06"", ""cuisine"": ""ramen;sushi;japanese;asian"", ""level"": ""0"", ""name"": ""Sushi Kushi & Ramen Shop"", ""opening_hours"": ""Mo-Th 12:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-22:00"", ""outdoor_seating"": ""no"", ""phone"": ""+48 780 017 779"", ""smoking"": ""no"", ""takeaway"": ""yes"", ""toilets"": ""yes"", ""website"": ""https://www.sushikushi.com/lodz-srodmiescie""}",+48 780 017 779,https://www.sushikushi.com/lodz-srodmiescie,,,,,,no,,no,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sushi Kushi & Ramen Shop — restaurant Kuchnia: ramen, sushi, japanese, asian, ramen;sushi;japanese;asian. Adres: Franklina Delano Roosevelta 7. Godziny otwarcia: Mo-Th 12:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-22:00. Telefon: +48 780 017 779. Strona: https://www.sushikushi.com/lodz-srodmiescie. Udogodnienia: Miejsca na zewnątrz: no; Palenie: no; Na wynos: yes; Toalety: yes. Współrzędne: 51.760647, 19.460101. OSM: https://www.openstreetmap.org/node/12061250667. Dodatkowe tagi: bar: yes; check_date: 2025-06-06; level: 0."
node,12061254869,Brand New Caffe,cafe,,,,,,,,,,51.7604912,19.4593298,"{""amenity"": ""cafe"", ""check_date"": ""2024-07-18"", ""name"": ""Brand New Caffe""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brand New Caffe — cafe Współrzędne: 51.760491, 19.459330. OSM: https://www.openstreetmap.org/node/12061254869. Dodatkowe tagi: check_date: 2024-07-18."
node,12061407769,Pizzeria Piwnica,restaurant,pizza,,,,,,,We-Su 12:00-22:00,,51.7889978,19.4775887,"{""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""indoor_seating"": ""yes"", ""name"": ""Pizzeria Piwnica"", ""opening_hours"": ""We-Su 12:00-22:00"", ""outdoor_seating"": ""no"", ""wheelchair"": ""no""}",,,,,,,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizzeria Piwnica — restaurant Kuchnia: pizza. Godziny otwarcia: We-Su 12:00-22:00. Udogodnienia: Dostęp dla wózków: no; Miejsca wewnątrz: yes; Miejsca na zewnątrz: no. Współrzędne: 51.788998, 19.477589. OSM: https://www.openstreetmap.org/node/12061407769."
node,12063484650,Koku Sushi,restaurant,sushi,,,,,,,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00,,51.7627953,19.4575375,"{""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Koku Sushi"", ""opening_hours"": ""Su-Th 11:00-21:00; Fr-Sa 11:00-22:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Koku Sushi — restaurant Kuchnia: sushi. Godziny otwarcia: Su-Th 11:00-21:00; Fr-Sa 11:00-22:00. Współrzędne: 51.762795, 19.457538. OSM: https://www.openstreetmap.org/node/12063484650."
node,12066386906,Street Tea,cafe,bubble_tea,,,,,,,,,51.7636849,19.4573581,"{""amenity"": ""cafe"", ""check_date"": ""2024-07-21"", ""cuisine"": ""bubble_tea"", ""name"": ""Street Tea"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""wheelchair"": ""yes""}",,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,"Street Tea — cafe Kuchnia: bubble_tea. Udogodnienia: Dostęp dla wózków: yes. Dostępne formy płatności: karty debetowe: yes; karty kredytowe: yes. Współrzędne: 51.763685, 19.457358. OSM: https://www.openstreetmap.org/node/12066386906. Dodatkowe tagi: check_date: 2024-07-21."
node,12066469806,Stodko czy Wytrawnie,cafe,,,,,,,,,,51.7649049,19.4570841,"{""amenity"": ""cafe"", ""check_date"": ""2024-07-21"", ""name"": ""Stodko czy Wytrawnie"", ""wheelchair"": ""limited""}",,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stodko czy Wytrawnie — cafe Udogodnienia: Dostęp dla wózków: limited. Współrzędne: 51.764905, 19.457084. OSM: https://www.openstreetmap.org/node/12066469806. Dodatkowe tagi: check_date: 2024-07-21."
node,12066508875,LAS,restaurant,,,,,,,,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-20:00,,51.7668914,19.4566831,"{""amenity"": ""restaurant"", ""check_date"": ""2024-07-21"", ""name"": ""LAS"", ""opening_hours"": ""Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-20:00"", ""wheelchair"": ""no""}",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LAS — restaurant Godziny otwarcia: Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-20:00. Udogodnienia: Dostęp dla wózków: no. Współrzędne: 51.766891, 19.456683. OSM: https://www.openstreetmap.org/node/12066508875. Dodatkowe tagi: check_date: 2024-07-21."
node,12066587064,R & D Tea,cafe,bubble_tea,,,,,,,,,51.7803577,19.4486422,"{""amenity"": ""cafe"", ""check_date"": ""2024-07-21"", ""cuisine"": ""bubble_tea"", ""name"": ""R & D Tea""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R & D Tea — cafe Kuchnia: bubble_tea. Współrzędne: 51.780358, 19.448642. OSM: https://www.openstreetmap.org/node/12066587064. Dodatkowe tagi: check_date: 2024-07-21."
node,12066788965,Sushi Zielony Chrzan,restaurant,sushi,Kapitana Pilota Franciszka Żwirki,8,90-450,Łódź,,https://zielonychrzan.pl,,,51.7555093,19.4573367,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""8"", ""addr:postcode"": ""90-450"", ""addr:street"": ""Kapitana Pilota Franciszka Żwirki"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Sushi Zielony Chrzan"", ""website"": ""https://zielonychrzan.pl""}",,https://zielonychrzan.pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sushi Zielony Chrzan — restaurant Kuchnia: sushi. Adres: Kapitana Pilota Franciszka Żwirki 8, 90-450, Łódź. Strona: https://zielonychrzan.pl. Współrzędne: 51.755509, 19.457337. OSM: https://www.openstreetmap.org/node/12066788965."
node,12090340369,Panda Cafe,cafe,,,,,,,,,,51.7744716,19.4532199,"{""amenity"": ""cafe"", ""name"": ""Panda Cafe""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Panda Cafe — cafe Współrzędne: 51.774472, 19.453220. OSM: https://www.openstreetmap.org/node/12090340369."
node,12155888050,Pełny Talerz,restaurant,,,,,,+48 533404929,,Mo-Fr 12:00-17:00; Sa 10:00-15:00,,51.7317699,19.4884671,"{""amenity"": ""restaurant"", ""name"": ""Pełny Talerz"", ""opening_hours"": ""Mo-Fr 12:00-17:00; Sa 10:00-15:00"", ""phone"": ""+48 533404929""}",+48 533404929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pełny Talerz — restaurant Godziny otwarcia: Mo-Fr 12:00-17:00; Sa 10:00-15:00. Telefon: +48 533404929. Współrzędne: 51.731770, 19.488467. OSM: https://www.openstreetmap.org/node/12155888050."
node,12199115496,Kururyku,restaurant,,,,,,,,Mo-Fr 09:00-17:00,,51.7680972,19.4498383,"{""amenity"": ""restaurant"", ""name"": ""Kururyku"", ""opening_hours"": ""Mo-Fr 09:00-17:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kururyku — restaurant Godziny otwarcia: Mo-Fr 09:00-17:00. Współrzędne: 51.768097, 19.449838. OSM: https://www.openstreetmap.org/node/12199115496."
node,12199183301,Radogość Cafe,restaurant,breakfast;regional,Zgierska,214,91-362,Łódź,+48 512382321,http://www.radogosccafe.pl/,Mo-Su 08:00-20:00,,51.8188942,19.431636,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""214"", ""addr:postcode"": ""91-362"", ""addr:street"": ""Zgierska"", ""amenity"": ""restaurant"", ""cuisine"": ""breakfast;regional"", ""diet:vegan"": ""yes"", ""internet_access"": ""wlan"", ""name"": ""Radogość Cafe"", ""opening_hours"": ""Mo-Su 08:00-20:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+48 512382321"", ""website"": ""http://www.radogosccafe.pl/"", ""website:menu"": ""https://www.radogosccafe.pl/pl/menu""}",+48 512382321,http://www.radogosccafe.pl/,,,wlan,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,"Radogość Cafe — restaurant Kuchnia: breakfast, regional, breakfast;regional. Adres: Zgierska 214, 91-362, Łódź. Godziny otwarcia: Mo-Su 08:00-20:00. Telefon: +48 512382321. Strona: http://www.radogosccafe.pl/. Udogodnienia: Miejsca na zewnątrz: yes; Internet: wlan. Diety i alergeny: wegańskie: yes. Współrzędne: 51.818894, 19.431636. OSM: https://www.openstreetmap.org/node/12199183301. Dodatkowe tagi: website:menu: https://www.radogosccafe.pl/pl/menu."
node,12269414478,Air Czeburek,restaurant,,,,,,,,,,51.768739,19.4557524,"{""amenity"": ""restaurant"", ""name"": ""Air Czeburek""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Air Czeburek — restaurant Współrzędne: 51.768739, 19.455752. OSM: https://www.openstreetmap.org/node/12269414478."
node,12289838601,"OBIADY ""pachnące koperkiem""",restaurant,polish,,,90-130,,,,Mo-Fr 11:00-18:00; Sa-Su 12:00-18:00,,51.7716583,19.4700062,"{""addr:postcode"": ""90-130"", ""amenity"": ""restaurant"", ""cuisine"": ""polish"", ""name"": ""OBIADY \""pachnące koperkiem\"""", ""opening_hours"": ""Mo-Fr 11:00-18:00; Sa-Su 12:00-18:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OBIADY ""pachnące koperkiem"" — restaurant Kuchnia: polish. Adres: 90-130. Godziny otwarcia: Mo-Fr 11:00-18:00; Sa-Su 12:00-18:00. Współrzędne: 51.771658, 19.470006. OSM: https://www.openstreetmap.org/node/12289838601."
node,12382253082,Sartoria Ristorante e Pizzeria,restaurant,italian,Księdza Biskupa Wincentego Tymienieckiego,13c,92-365,Łódź,+48 576 644 248,,12:00-22:00,,51.7490861,19.4683937,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""13c"", ""addr:postcode"": ""92-365"", ""addr:street"": ""Księdza Biskupa Wincentego Tymienieckiego"", ""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Sartoria Ristorante e Pizzeria"", ""opening_hours"": ""12:00-22:00"", ""phone"": ""+48 576 644 248""}",+48 576 644 248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sartoria Ristorante e Pizzeria — restaurant Kuchnia: italian. Adres: Księdza Biskupa Wincentego Tymienieckiego 13c, 92-365, Łódź. Godziny otwarcia: 12:00-22:00. Telefon: +48 576 644 248. Współrzędne: 51.749086, 19.468394. OSM: https://www.openstreetmap.org/node/12382253082."
node,12382924307,Bułkę Przez Bibułkę,restaurant,breakfast,Księdza Biskupa Wincentego Tymienieckiego,13c,92-365,Łódź,,,,,51.748997,19.4682307,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""13c"", ""addr:postcode"": ""92-365"", ""addr:street"": ""Księdza Biskupa Wincentego Tymienieckiego"", ""amenity"": ""restaurant"", ""cuisine"": ""breakfast"", ""name"": ""Bułkę Przez Bibułkę""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bułkę Przez Bibułkę — restaurant Kuchnia: breakfast. Adres: Księdza Biskupa Wincentego Tymienieckiego 13c, 92-365, Łódź. Współrzędne: 51.748997, 19.468231. OSM: https://www.openstreetmap.org/node/12382924307."
node,12392085690,Pan Bao,restaurant,,,,,,,https://www.facebook.com/p/Pan-Bao-100085960098082/,,,51.7453888,19.3996878,"{""amenity"": ""restaurant"", ""name"": ""Pan Bao"", ""website"": ""https://www.facebook.com/p/Pan-Bao-100085960098082/""}",,https://www.facebook.com/p/Pan-Bao-100085960098082/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pan Bao — restaurant Strona: https://www.facebook.com/p/Pan-Bao-100085960098082/. Współrzędne: 51.745389, 19.399688. OSM: https://www.openstreetmap.org/node/12392085690."
node,12425922185,Presto,restaurant,pizza,,,,,,,,,51.8189875,19.4303227,"{""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Presto""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Presto — restaurant Kuchnia: pizza. Współrzędne: 51.818987, 19.430323. OSM: https://www.openstreetmap.org/node/12425922185."
node,12445918496,Łódź,restaurant,,,,,,,,,,51.7569158,19.4594385,"{""amenity"": ""restaurant"", ""name"": ""Łódź""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Łódź — restaurant Współrzędne: 51.756916, 19.459439. OSM: https://www.openstreetmap.org/node/12445918496."
node,12497994083,Starbucks,cafe,coffee_shop,,,,,,,,,51.7505609,19.4489922,"{""amenity"": ""cafe"", ""brand"": ""Starbucks"", ""brand:wikidata"": ""Q37158"", ""cuisine"": ""coffee_shop"", ""fixme"": ""Lokalizacja w galerii"", ""level"": ""0"", ""name"": ""Starbucks"", ""official_name"": ""Starbucks Coffee"", ""outdoor_seating"": ""no"", ""takeaway"": ""yes""}",,,,,,,,no,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Starbucks — cafe Kuchnia: coffee_shop. Udogodnienia: Miejsca na zewnątrz: no; Na wynos: yes. Współrzędne: 51.750561, 19.448992. OSM: https://www.openstreetmap.org/node/12497994083. Dodatkowe tagi: brand: Starbucks; brand:wikidata: Q37158; fixme: Lokalizacja w galerii; level: 0; official_name: Starbucks Coffee."
node,12573454901,Roma,restaurant,italian,,,,,,,,,51.7627101,19.4579966,"{""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""name"": ""Roma""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roma — restaurant Kuchnia: italian. Współrzędne: 51.762710, 19.457997. OSM: https://www.openstreetmap.org/node/12573454901."
node,12579135601,Holy pizza,restaurant,,,,,,,,,,51.7572521,19.4512594,"{""amenity"": ""restaurant"", ""name"": ""Holy pizza""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holy pizza — restaurant Współrzędne: 51.757252, 19.451259. OSM: https://www.openstreetmap.org/node/12579135601."
node,12593476011,Sayuri Sushi,restaurant,sushi,Księdza Biskupa Wincentego Tymienieckiego,8a,,Łódź,,,12:00-21:00,,51.7492909,19.4687778,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""8a"", ""addr:street"": ""Księdza Biskupa Wincentego Tymienieckiego"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""Sayuri Sushi"", ""opening_hours"": ""12:00-21:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sayuri Sushi — restaurant Kuchnia: sushi. Adres: Księdza Biskupa Wincentego Tymienieckiego 8a, Łódź. Godziny otwarcia: 12:00-21:00. Współrzędne: 51.749291, 19.468778. OSM: https://www.openstreetmap.org/node/12593476011."
node,12593476012,Kawiarnia Sąsiedzi,cafe,,Księdza Biskupa Wincentego Tymienieckiego,13c,92-365,Łódź,,,08:00-18:00,,51.7484172,19.4673184,"{""addr:city"": ""Łódź"", ""addr:housenumber"": ""13c"", ""addr:postcode"": ""92-365"", ""addr:street"": ""Księdza Biskupa Wincentego Tymienieckiego"", ""amenity"": ""cafe"", ""name"": ""Kawiarnia Sąsiedzi"", ""opening_hours"": ""08:00-18:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kawiarnia Sąsiedzi — cafe Adres: Księdza Biskupa Wincentego Tymienieckiego 13c, 92-365, Łódź. Godziny otwarcia: 08:00-18:00. Współrzędne: 51.748417, 19.467318. OSM: https://www.openstreetmap.org/node/12593476012."
node,12601490700,McCafé,cafe,coffee_shop,,,,,,,,,51.7789813,19.4431193,"{""amenity"": ""cafe"", ""brand"": ""McCafé"", ""brand:wikidata"": ""Q3114287"", ""cuisine"": ""coffee_shop"", ""level"": ""0"", ""name"": ""McCafé"", ""takeaway"": ""yes""}",,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McCafé — cafe Kuchnia: coffee_shop. Udogodnienia: Na wynos: yes. Współrzędne: 51.778981, 19.443119. OSM: https://www.openstreetmap.org/node/12601490700. Dodatkowe tagi: brand: McCafé; brand:wikidata: Q3114287; level: 0."
node,12606493664,Gia Pasta Bar,restaurant,italian,,,,,,,,,51.7500506,19.4493258,"{""amenity"": ""restaurant"", ""cuisine"": ""italian"", ""level"": ""0"", ""name"": ""Gia Pasta Bar""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gia Pasta Bar — restaurant Kuchnia: italian. Współrzędne: 51.750051, 19.449326. OSM: https://www.openstreetmap.org/node/12606493664. Dodatkowe tagi: level: 0."
node,12606493669,Thai Wok,restaurant,thai,,,,,,,,,51.7497683,19.4484908,"{""amenity"": ""restaurant"", ""cuisine"": ""thai"", ""level"": ""1"", ""name"": ""Thai Wok""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thai Wok — restaurant Kuchnia: thai. Współrzędne: 51.749768, 19.448491. OSM: https://www.openstreetmap.org/node/12606493669. Dodatkowe tagi: level: 1."
node,12606493671,Ale Naleśniki,restaurant,crepe,,,,,,,,,51.7496369,19.4485164,"{""amenity"": ""restaurant"", ""cuisine"": ""crepe"", ""level"": ""1"", ""name"": ""Ale Naleśniki""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ale Naleśniki — restaurant Kuchnia: crepe. Współrzędne: 51.749637, 19.448516. OSM: https://www.openstreetmap.org/node/12606493671. Dodatkowe tagi: level: 1."
node,12606493672,Kuchnia Marché,restaurant,,,,,,,,,,51.7498038,19.4489673,"{""amenity"": ""restaurant"", ""level"": ""1"", ""name"": ""Kuchnia Marché""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kuchnia Marché — restaurant Współrzędne: 51.749804, 19.448967. OSM: https://www.openstreetmap.org/node/12606493672. Dodatkowe tagi: level: 1."
node,12606493673,China Hotpot,restaurant,chinese,,,,,,,,,51.7497886,19.4487436,"{""amenity"": ""restaurant"", ""cuisine"": ""chinese"", ""name"": ""China Hotpot""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"China Hotpot — restaurant Kuchnia: chinese. Współrzędne: 51.749789, 19.448744. OSM: https://www.openstreetmap.org/node/12606493673."
node,12606493675,Crazy Bubble,cafe,bubble_tea,,,,,,,,,51.7496028,19.4487614,"{""amenity"": ""cafe"", ""cuisine"": ""bubble_tea"", ""level"": ""1"", ""name"": ""Crazy Bubble"", ""outdoor_seating"": ""no""}",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crazy Bubble — cafe Kuchnia: bubble_tea. Udogodnienia: Miejsca na zewnątrz: no. Współrzędne: 51.749603, 19.448761. OSM: https://www.openstreetmap.org/node/12606493675. Dodatkowe tagi: level: 1."
node,12612645640,The White Bear Coffee,cafe,,,,,,,https://thewhitebearcoffee.pl/,,,51.768819,19.4568158,"{""amenity"": ""cafe"", ""name"": ""The White Bear Coffee"", ""website"": ""https://thewhitebearcoffee.pl/""}",,https://thewhitebearcoffee.pl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The White Bear Coffee — cafe Strona: https://thewhitebearcoffee.pl/. Współrzędne: 51.768819, 19.456816. OSM: https://www.openstreetmap.org/node/12612645640."
node,12656866390,HASHTAG SUSHI,restaurant,sushi,,,,,,,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 12:00-22:00",,51.7636983,19.4568808,"{""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""name"": ""HASHTAG SUSHI"", ""opening_hours"": ""Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 12:00-22:00""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HASHTAG SUSHI — restaurant Kuchnia: sushi. Godziny otwarcia: Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 12:00-22:00. Współrzędne: 51.763698, 19.456881. OSM: https://www.openstreetmap.org/node/12656866390."
